STATION_ID,IRI,Year,Precipitation,Temperature,AADTT,SN
40_1017,1.56,1995,1118,16.2,297,3.1
40_1017,1.55,1995,1118,16.2,297,3.1
40_1017,1.53,1995,1118,16.2,297,3.1
40_1017,1.55,1995,1118,16.2,297,3.1
40_4165,2.0,1990,630,15.4,350,2.8
40_4165,2.01,1990,630,15.4,350,2.8
40_4165,2.01,1990,630,15.4,350,2.8
40_4165,2.04,1990,630,15.4,350,2.8
40_4165,2.01,1990,630,15.4,350,2.8
40_4165,2.07,1991,714,15.4,350,2.8
40_4165,2.07,1991,714,15.4,350,2.8
40_4165,2.1,1991,714,15.4,350,2.8
40_4165,2.07,1991,714,15.4,350,2.8
40_4165,2.08,1991,714,15.4,350,2.8
40_4165,2.01,1993,902,13.8,224,2.8
40_4165,2.0,1993,902,13.8,224,2.8
40_4165,1.98,1993,902,13.8,224,2.8
40_4165,2.01,1993,902,13.8,224,2.8
40_4165,2.03,1993,902,13.8,224,2.8
40_4165,1.99,1994,809,15.3,224,2.8
40_4165,2.0,1994,809,15.3,224,2.8
40_4165,2.07,1994,809,15.3,224,2.8
40_4165,1.98,1994,809,15.3,224,2.8
40_4165,2.03,1994,809,15.3,224,2.8
40_4165,2.05,1994,809,15.3,224,2.8
40_4165,2.04,1994,809,15.3,224,2.8
40_4165,2.09,1994,809,15.3,224,2.8
40_4165,1.98,1994,809,15.3,224,2.8
40_4165,2.04,1994,809,15.3,224,2.8
40_4165,2.01,1994,809,15.3,224,2.8
40_4165,2.03,1994,809,15.3,224,2.8
40_4165,2.0,1994,809,15.3,224,2.8
40_4165,2.08,1994,809,15.3,224,2.8
40_4165,2.03,1994,809,15.3,224,2.8
40_4165,1.98,1995,928,14.7,224,2.8
40_4165,1.96,1995,928,14.7,224,2.8
40_4165,1.99,1995,928,14.7,224,2.8
40_4165,1.98,1995,928,14.7,224,2.8
40_4165,1.99,1995,928,14.7,224,2.8
40_4165,1.98,1995,928,14.7,224,2.8
40_4165,1.97,1995,928,14.7,224,2.8
40_4165,1.99,1995,928,14.7,224,2.8
40_4165,1.94,1995,928,14.7,224,2.8
40_4165,1.98,1995,928,14.7,224,2.8
40_4165,1.99,1995,928,14.7,224,2.8
40_4165,1.95,1995,928,14.7,224,2.8
40_4165,1.95,1995,928,14.7,224,2.8
40_4165,2.0,1995,928,14.7,224,2.8
40_4165,1.97,1995,928,14.7,224,2.8
40_4165,2.15,1997,1081,14.7,224,2.8
40_4165,1.93,1997,1081,14.7,224,2.8
40_4165,1.93,1997,1081,14.7,224,2.8
40_4165,1.93,1997,1081,14.7,224,2.8
40_4165,1.94,1997,1081,14.7,224,2.8
40_4165,2.14,1997,1081,14.7,224,2.8
40_4165,1.95,1997,1081,14.7,224,2.8
40_4165,1.97,1997,1081,14.7,224,2.8
40_4165,1.92,1997,1081,14.7,224,2.8
40_4165,2.13,1997,1081,14.7,224,2.8
40_4165,1.95,1997,1081,14.7,224,2.8
40_4165,2.11,1997,1081,14.7,224,2.8
40_4165,2.13,1997,1081,14.7,224,2.8
40_4165,2.13,1997,1081,14.7,224,2.8
40_4165,1.93,1997,1081,14.7,224,2.8
40_4165,2.14,1997,1081,14.7,224,2.8
40_4165,2.12,1997,1081,14.7,224,2.8
40_4165,2.14,1997,1081,14.7,224,2.8
40_4165,1.95,1997,1081,14.7,224,2.8
40_4165,2.07,1999,1024,15.5,287,2.8
40_4165,2.11,1999,1024,15.5,287,2.8
40_4165,2.1,1999,1024,15.5,287,2.8
40_4165,2.15,2002,902,14.6,321,2.8
40_4165,2.13,2002,902,14.6,321,2.8
40_4165,2.12,2002,902,14.6,321,2.8
40_4165,2.16,2002,902,14.6,321,2.8
40_4165,2.11,2002,902,14.6,321,2.8
40_4165,2.53,2003,593,14.8,327,2.8
40_4165,2.58,2003,593,14.8,327,2.8
40_4165,2.34,2003,593,14.8,327,2.8
40_4165,2.52,2003,593,14.8,327,2.8
40_4165,2.41,2003,593,14.8,327,2.8
40_4165,2.36,2003,593,14.8,327,2.8
40_4165,2.54,2003,593,14.8,327,2.8
40_4165,2.51,2003,593,14.8,327,2.8
40_4165,2.43,2003,593,14.8,327,2.8
40_4165,2.55,2003,593,14.8,327,2.8
40_4165,2.4,2003,593,14.8,327,2.8
40_4165,2.42,2003,593,14.8,327,2.8
40_4165,2.54,2003,593,14.8,327,2.8
40_4165,2.49,2003,593,14.8,327,2.8
40_4165,2.35,2003,593,14.8,327,2.8
40_4165,2.38,2003,593,14.8,327,2.8
40_4165,2.57,2003,593,14.8,327,2.8
40_4165,2.5,2003,593,14.8,327,2.8
40_4165,2.38,2003,593,14.8,327,2.8
40_4165,2.4,2003,593,14.8,327,2.8
40_4165,2.79,2005,701,15.2,367,2.8
40_4165,2.79,2005,701,15.2,367,2.8
40_4165,2.77,2005,701,15.2,367,2.8
40_4165,2.78,2005,701,15.2,367,2.8
45_1008,1.41,1990,1645,16.3,62,2.4
45_1008,1.43,1990,1645,16.3,62,2.4
45_1008,1.41,1990,1645,16.3,62,2.4
45_1008,1.44,1990,1645,16.3,62,2.4
45_1008,1.39,1990,1645,16.3,62,2.4
45_1008,1.63,1992,2012,15.0,81,2.4
45_1008,1.61,1992,2012,15.0,81,2.4
45_1008,1.66,1992,2012,15.0,81,2.4
45_1008,1.63,1992,2012,15.0,81,2.4
45_1008,1.63,1992,2012,15.0,81,2.4
45_1024,1.37,1990,1060,19.4,6,1.1
45_1024,1.38,1990,1060,19.4,6,1.1
45_1024,1.39,1990,1060,19.4,6,1.1
45_1024,1.38,1990,1060,19.4,6,1.1
45_1024,1.39,1990,1060,19.4,6,1.1
45_1024,1.39,1992,1269,17.5,4,1.1
45_1024,1.5,1992,1269,17.5,4,1.1
45_1024,1.52,1992,1269,17.5,4,1.1
45_1024,1.39,1992,1269,17.5,4,1.1
45_1024,1.5,1992,1269,17.5,4,1.1
45_1024,1.5,1992,1269,17.5,4,1.1
45_1024,1.37,1992,1269,17.5,4,1.1
45_1024,1.39,1992,1269,17.5,4,1.1
45_1024,1.38,1992,1269,17.5,4,1.1
45_1024,1.35,1992,1269,17.5,4,1.1
45_1024,1.38,1992,1269,17.5,4,1.1
45_1024,1.52,1992,1269,17.5,4,1.1
45_1024,1.36,1992,1269,17.5,4,1.1
45_1024,1.38,1993,1055,17.9,11,1.1
45_1024,1.39,1993,1055,17.9,11,1.1
45_1024,1.37,1993,1055,17.9,11,1.1
45_1024,1.38,1993,1055,17.9,11,1.1
45_1024,1.38,1993,1055,17.9,11,1.1
45_1024,1.42,1994,1319,18.0,9,1.1
45_1024,1.43,1994,1319,18.0,9,1.1
45_1024,1.43,1994,1319,18.0,9,1.1
45_1024,1.41,1994,1319,18.0,9,1.1
45_1024,1.43,1994,1319,18.0,9,1.1
45_1024,1.45,1996,939,17.4,10,1.1
45_1024,1.45,1996,939,17.4,10,1.1
45_1024,1.47,1996,939,17.4,10,1.1
45_1024,1.47,1996,939,17.4,10,1.1
45_1024,1.46,1996,939,17.4,10,1.1
45_1024,1.38,1999,825,18.1,12,1.1
45_1024,1.39,1999,825,18.1,12,1.1
45_1024,1.37,1999,825,18.1,12,1.1
45_1024,1.4,1999,825,18.1,12,1.1
45_1024,1.42,1999,825,18.1,12,1.1
45_1024,1.4,2001,750,18.3,13,1.1
45_1024,1.46,2001,750,18.3,13,1.1
45_1024,1.54,2001,750,18.3,13,1.1
45_1024,1.63,2001,750,18.3,13,1.1
45_1024,1.46,2001,750,18.3,13,1.1
45_1024,1.34,2002,1175,18.4,13,1.1
45_1024,1.42,2002,1175,18.4,13,1.1
45_1024,1.63,2002,1175,18.4,13,1.1
45_1024,1.42,2002,1175,18.4,13,1.1
45_1024,1.45,2002,1175,18.4,13,1.1
45_1024,1.59,2008,1177,17.9,16,1.1
45_1024,1.53,2008,1177,17.9,16,1.1
45_1024,1.64,2008,1177,17.9,16,1.1
45_1024,1.62,2008,1177,17.9,16,1.1
45_1024,1.7,2008,1177,17.9,16,1.1
45_1024,1.51,2011,1111,18.6,16,1.1
45_1024,1.4,2011,1111,18.6,16,1.1
45_1024,1.49,2011,1111,18.6,16,1.1
45_1024,1.44,2011,1111,18.6,16,1.1
45_1024,1.42,2011,1111,18.6,16,1.1
45_1024,1.46,2014,1147,17.8,18,1.1
45_1024,1.43,2014,1147,17.8,18,1.1
45_1024,1.47,2014,1147,17.8,18,1.1
45_1024,1.47,2014,1147,17.8,18,1.1
45_1024,1.43,2014,1147,17.8,18,1.1
45_1024,1.58,2017,1232,19.4,19,1.1
45_1024,1.61,2017,1232,19.4,19,1.1
45_1024,1.62,2017,1232,19.4,19,1.1
45_1024,1.64,2017,1232,19.4,19,1.1
45_1024,1.64,2017,1232,19.4,19,1.1
47_3075,1.86,1990,1484,14.8,140,2.6
47_3075,1.85,1990,1484,14.8,140,2.6
47_3075,1.84,1990,1484,14.8,140,2.6
47_3075,1.85,1990,1484,14.8,140,2.6
47_3075,1.85,1990,1484,14.8,140,2.6
47_3075,1.85,1991,1480,14.7,153,2.6
47_3075,1.86,1991,1480,14.7,153,2.6
47_3075,1.85,1991,1480,14.7,153,2.6
47_3075,1.86,1991,1480,14.7,153,2.6
47_3075,1.88,1991,1480,14.7,153,2.6
47_3075,1.75,1992,1380,13.4,76,2.6
47_3075,1.8,1992,1380,13.4,76,2.6
47_3075,1.8,1992,1380,13.4,76,2.6
47_3075,1.8,1992,1380,13.4,76,2.6
47_3075,1.8,1992,1380,13.4,76,2.6
47_3075,2.07,1994,1683,13.6,136,2.6
47_3075,2.04,1994,1683,13.6,136,2.6
47_3075,2.04,1994,1683,13.6,136,2.6
47_3075,2.07,1994,1683,13.6,136,2.6
47_3075,2.05,1994,1683,13.6,136,2.6
47_3075,1.88,1996,1418,13.2,159,2.6
47_3075,1.87,1996,1418,13.2,159,2.6
47_3075,1.86,1996,1418,13.2,159,2.6
47_3075,1.86,1996,1418,13.2,159,2.6
47_3075,1.87,1996,1418,13.2,159,2.6
47_3075,1.88,1999,1223,15.4,154,2.6
47_3075,1.87,1999,1223,15.4,154,2.6
47_3075,1.86,1999,1223,15.4,154,2.6
47_3075,1.87,1999,1223,15.4,154,2.6
47_3075,1.87,1999,1223,15.4,154,2.6
47_3075,1.86,2002,1558,15.3,132,2.6
47_3075,1.85,2002,1558,15.3,132,2.6
47_3075,1.91,2002,1558,15.3,132,2.6
47_3075,1.88,2002,1558,15.3,132,2.6
47_3075,1.84,2002,1558,15.3,132,2.6
48_1049,1.12,1990,1302,19.4,901,6.3
48_1049,1.12,1990,1302,19.4,901,6.3
48_1049,1.12,1990,1302,19.4,901,6.3
48_1049,1.11,1990,1302,19.4,901,6.3
48_1049,1.07,1990,1302,19.4,901,6.3
48_1049,1.3,1992,1313,18.1,1052,6.3
48_1049,1.25,1992,1313,18.1,1052,6.3
48_1049,1.27,1992,1313,18.1,1052,6.3
48_1049,1.26,1992,1313,18.1,1052,6.3
48_1049,1.26,1992,1313,18.1,1052,6.3
48_1049,1.35,1993,1191,18.3,1322,6.3
48_1049,1.29,1993,1191,18.3,1322,6.3
48_1049,1.47,1993,1191,18.3,1322,6.3
48_1049,1.33,1993,1191,18.3,1322,6.3
48_1049,1.32,1993,1191,18.3,1322,6.3
48_1049,1.42,1995,1174,19.1,1338,6.3
48_1049,1.43,1995,1174,19.1,1338,6.3
48_1049,1.44,1995,1174,19.1,1338,6.3
48_1049,1.6,1995,1174,19.1,1338,6.3
48_1049,1.33,1995,1174,19.1,1338,6.3
48_1049,2.58,1996,1056,19.7,1376,6.3
48_1049,2.6,1996,1056,19.7,1376,6.3
48_1049,2.65,1996,1056,19.7,1376,6.3
48_1049,2.66,1996,1056,19.7,1376,6.3
48_1049,2.64,1996,1056,19.7,1376,6.3
48_1060,1.24,1990,940,22.3,592,5.2
48_1060,1.25,1990,940,22.3,592,5.2
48_1060,1.25,1990,940,22.3,592,5.2
48_1060,1.24,1990,940,22.3,592,5.2
48_1060,1.27,1991,1306,21.9,673,5.2
48_1060,1.26,1991,1306,21.9,673,5.2
48_1060,1.28,1991,1306,21.9,673,5.2
48_1060,1.26,1991,1306,21.9,673,5.2
48_1060,1.26,1991,1306,21.9,673,5.2
48_1060,1.37,1993,1224,21.5,684,5.2
48_1060,1.37,1993,1224,21.5,684,5.2
48_1060,1.33,1993,1224,21.5,684,5.2
48_1060,1.35,1993,1224,21.5,684,5.2
48_1060,1.31,1993,1224,21.5,684,5.2
48_1060,1.32,1993,1224,21.5,684,5.2
48_1060,1.29,1993,1224,21.5,684,5.2
48_1060,1.36,1993,1224,21.5,684,5.2
48_1060,1.35,1993,1224,21.5,684,5.2
48_1060,1.37,1993,1224,21.5,684,5.2
48_1060,1.39,1994,1063,22.2,744,5.2
48_1060,1.4,1994,1063,22.2,744,5.2
48_1060,1.38,1994,1063,22.2,744,5.2
48_1060,1.41,1994,1063,22.2,744,5.2
48_1060,1.36,1994,1063,22.2,744,5.2
48_1060,1.36,1994,1063,22.2,744,5.2
48_1060,1.35,1994,1063,22.2,744,5.2
48_1060,1.35,1994,1063,22.2,744,5.2
48_1060,1.38,1994,1063,22.2,744,5.2
48_1060,1.36,1994,1063,22.2,744,5.2
48_1060,1.34,1994,1063,22.2,744,5.2
48_1060,1.35,1994,1063,22.2,744,5.2
48_1060,1.37,1994,1063,22.2,744,5.2
48_1060,1.4,1994,1063,22.2,744,5.2
48_1060,1.44,1995,886,22.1,761,5.2
48_1060,1.45,1995,886,22.1,761,5.2
48_1060,1.42,1995,886,22.1,761,5.2
48_1060,1.44,1995,886,22.1,761,5.2
48_1060,1.42,1995,886,22.1,761,5.2
48_1060,1.42,1995,886,22.1,761,5.2
48_1060,1.43,1995,886,22.1,761,5.2
48_1060,1.42,1995,886,22.1,761,5.2
48_1060,1.4,1995,886,22.1,761,5.2
48_1060,1.45,1995,886,22.1,761,5.2
48_1060,1.43,1995,886,22.1,761,5.2
48_1060,1.44,1995,886,22.1,761,5.2
48_1060,1.72,1997,1466,21.3,1066,5.2
48_1060,1.67,1997,1466,21.3,1066,5.2
48_1060,1.58,1997,1466,21.3,1066,5.2
48_1060,1.75,1997,1466,21.3,1066,5.2
48_1060,1.73,1997,1466,21.3,1066,5.2
48_1060,1.55,1997,1466,21.3,1066,5.2
48_1060,1.68,1997,1466,21.3,1066,5.2
48_1060,1.67,1997,1466,21.3,1066,5.2
48_1060,1.76,1997,1466,21.3,1066,5.2
48_1060,1.59,1997,1466,21.3,1066,5.2
48_1060,1.58,1997,1466,21.3,1066,5.2
48_1060,1.69,1997,1466,21.3,1066,5.2
48_1060,1.64,1997,1466,21.3,1066,5.2
48_1060,1.71,1997,1466,21.3,1066,5.2
48_1060,1.7,1997,1466,21.3,1066,5.2
48_1060,1.71,1997,1466,21.3,1066,5.2
48_1060,1.69,1997,1466,21.3,1066,5.2
48_1060,1.75,1997,1466,21.3,1066,5.2
48_1060,1.72,1997,1466,21.3,1066,5.2
48_1060,1.55,1997,1466,21.3,1066,5.2
48_1060,1.73,1999,634,22.2,1178,5.2
48_1060,1.73,1999,634,22.2,1178,5.2
48_1060,1.72,1999,634,22.2,1178,5.2
48_1060,1.72,1999,634,22.2,1178,5.2
48_3559,0.9,1990,1139,20.7,126,3.0
48_3559,0.88,1990,1139,20.7,126,3.0
48_3559,0.89,1990,1139,20.7,126,3.0
48_3559,0.85,1990,1139,20.7,126,3.0
48_3559,0.86,1990,1139,20.7,126,3.0
48_3559,0.88,1991,1612,19.9,116,3.0
48_3559,0.87,1991,1612,19.9,116,3.0
48_3559,0.87,1991,1612,19.9,116,3.0
48_3559,0.87,1991,1612,19.9,116,3.0
48_3559,0.86,1991,1612,19.9,116,3.0
48_3559,0.85,1992,1333,19.7,154,3.0
48_3559,0.85,1992,1333,19.7,154,3.0
48_3559,0.83,1992,1333,19.7,154,3.0
48_3559,0.86,1992,1333,19.7,154,3.0
48_3559,1.09,1994,1530,19.9,209,3.0
48_3559,1.08,1994,1530,19.9,209,3.0
48_3559,0.89,1997,1361,19.1,216,3.0
48_3559,0.92,1997,1361,19.1,216,3.0
48_3559,0.92,1997,1361,19.1,216,3.0
48_3559,0.91,1997,1361,19.1,216,3.0
48_3559,0.92,1997,1361,19.1,216,3.0
48_3559,0.92,1998,1400,20.8,220,3.0
48_3559,0.92,1998,1400,20.8,220,3.0
48_3559,0.89,1998,1400,20.8,220,3.0
48_3559,0.91,1998,1400,20.8,220,3.0
48_3609,2.33,1990,612,16.5,110,2.5
48_3609,2.3,1990,612,16.5,110,2.5
48_3609,2.34,1990,612,16.5,110,2.5
48_3609,2.32,1990,612,16.5,110,2.5
48_3609,2.32,1990,612,16.5,110,2.5
48_3609,2.36,1991,886,16.0,92,2.5
48_3609,2.35,1991,886,16.0,92,2.5
48_3609,2.31,1991,886,16.0,92,2.5
48_3609,2.34,1991,886,16.0,92,2.5
48_3609,2.31,1991,886,16.0,92,2.5
50_1002,1.23,1989,1063,5.9,290,5.3
50_1002,1.22,1989,1063,5.9,290,5.3
50_1002,1.2,1989,1063,5.9,290,5.3
50_1002,1.22,1989,1063,5.9,290,5.3
50_1002,1.28,1989,1063,5.9,290,5.3
50_1002,1.21,1990,1285,7.8,220,5.3
50_1002,1.21,1990,1285,7.8,220,5.3
50_1002,1.25,1990,1285,7.8,220,5.3
50_1002,1.22,1990,1285,7.8,220,5.3
50_1002,1.23,1990,1285,7.8,220,5.3
50_1002,1.08,1991,867,7.4,225,5.3
50_1002,1.07,1991,867,7.4,225,5.3
50_1002,1.07,1991,867,7.4,225,5.3
50_1002,1.08,1991,867,7.4,225,5.3
50_1002,1.08,1991,867,7.4,225,5.3
50_1002,1.12,1992,872,5.8,240,5.3
50_1002,1.11,1992,872,5.8,240,5.3
50_1002,1.11,1992,872,5.8,240,5.3
50_1002,1.12,1992,872,5.8,240,5.3
50_1002,1.12,1992,872,5.8,240,5.3
50_1002,1.41,1994,952,6.1,224,5.3
50_1002,1.22,1994,952,6.1,224,5.3
50_1002,1.39,1994,952,6.1,224,5.3
50_1002,1.16,1994,952,6.1,224,5.3
50_1002,1.15,1994,952,6.1,224,5.3
50_1002,1.3,1994,952,6.1,224,5.3
50_1002,1.15,1994,952,6.1,224,5.3
50_1002,1.32,1994,952,6.1,224,5.3
50_1002,1.39,1994,952,6.1,224,5.3
50_1002,1.14,1994,952,6.1,224,5.3
50_1002,1.39,1994,952,6.1,224,5.3
50_1002,1.3,1994,952,6.1,224,5.3
50_1002,1.2,1994,952,6.1,224,5.3
50_1002,1.19,1994,952,6.1,224,5.3
50_1002,1.2,1994,952,6.1,224,5.3
50_1002,1.41,1994,952,6.1,224,5.3
50_1002,1.16,1994,952,6.1,224,5.3
50_1002,1.18,1994,952,6.1,224,5.3
50_1002,1.29,1994,952,6.1,224,5.3
50_1002,1.33,1994,952,6.1,224,5.3
50_1002,1.46,1995,1023,7.0,224,5.3
50_1002,1.16,1995,1023,7.0,224,5.3
50_1002,1.21,1995,1023,7.0,224,5.3
50_1002,1.25,1995,1023,7.0,224,5.3
50_1002,1.48,1995,1023,7.0,224,5.3
50_1002,1.24,1995,1023,7.0,224,5.3
50_1002,1.18,1995,1023,7.0,224,5.3
50_1002,1.22,1995,1023,7.0,224,5.3
50_1002,1.47,1995,1023,7.0,224,5.3
50_1002,1.19,1995,1023,7.0,224,5.3
50_1002,1.2,1995,1023,7.0,224,5.3
50_1002,1.26,1995,1023,7.0,224,5.3
50_1002,1.44,1995,1023,7.0,224,5.3
50_1002,1.19,1995,1023,7.0,224,5.3
50_1002,1.23,1995,1023,7.0,224,5.3
50_1002,1.25,1995,1023,7.0,224,5.3
50_1002,1.44,1995,1023,7.0,224,5.3
50_1002,1.15,1995,1023,7.0,224,5.3
50_1002,1.23,1996,1082,7.4,248,5.3
50_1002,1.23,1996,1082,7.4,248,5.3
50_1002,1.23,1996,1082,7.4,248,5.3
50_1002,1.24,1996,1082,7.4,248,5.3
50_1002,1.24,1996,1082,7.4,248,5.3
50_1002,1.18,1997,975,5.7,262,5.3
50_1002,1.24,1997,975,5.7,262,5.3
50_1002,1.52,1997,975,5.7,262,5.3
50_1002,1.28,1997,975,5.7,262,5.3
50_1002,1.51,1997,975,5.7,262,5.3
50_1002,1.26,1997,975,5.7,262,5.3
50_1002,1.18,1997,975,5.7,262,5.3
50_1002,1.27,1997,975,5.7,262,5.3
50_1002,1.56,1997,975,5.7,262,5.3
50_1002,1.28,1997,975,5.7,262,5.3
50_1002,1.25,1997,975,5.7,262,5.3
50_1002,1.18,1997,975,5.7,262,5.3
50_1002,1.29,1997,975,5.7,262,5.3
50_1002,1.3,1997,975,5.7,262,5.3
50_1002,1.25,1997,975,5.7,262,5.3
50_1002,1.27,1997,975,5.7,262,5.3
50_1002,1.14,1997,975,5.7,262,5.3
50_1002,1.22,1997,975,5.7,262,5.3
50_1002,1.28,1997,975,5.7,262,5.3
50_1002,1.54,1997,975,5.7,262,5.3
50_1002,1.25,1997,975,5.7,262,5.3
50_1002,1.5,1997,975,5.7,262,5.3
50_1002,1.25,1997,975,5.7,262,5.3
50_1002,1.29,1997,975,5.7,262,5.3
50_1002,1.35,1998,1362,7.8,257,5.3
50_1002,1.26,1998,1362,7.8,257,5.3
50_1002,1.31,1998,1362,7.8,257,5.3
50_1002,1.3,1998,1362,7.8,257,5.3
50_1002,1.25,1998,1362,7.8,257,5.3
50_1002,1.44,1999,954,7.8,380,5.3
50_1002,1.4,1999,954,7.8,380,5.3
50_1002,1.39,1999,954,7.8,380,5.3
50_1002,1.43,1999,954,7.8,380,5.3
50_1002,1.42,1999,954,7.8,380,5.3
50_1002,1.31,1999,954,7.8,380,5.3
50_1002,1.3,1999,954,7.8,380,5.3
50_1002,1.27,1999,954,7.8,380,5.3
50_1002,1.34,1999,954,7.8,380,5.3
50_1002,1.3,1999,954,7.8,380,5.3
50_1002,1.73,2000,1172,6.3,392,5.3
50_1002,1.26,2000,1172,6.3,392,5.3
50_1002,1.35,2000,1172,6.3,392,5.3
50_1002,1.34,2000,1172,6.3,392,5.3
50_1002,1.75,2000,1172,6.3,392,5.3
50_1002,1.4,2000,1172,6.3,392,5.3
50_1002,1.32,2000,1172,6.3,392,5.3
50_1002,1.36,2000,1172,6.3,392,5.3
50_1002,1.34,2000,1172,6.3,392,5.3
50_1002,1.75,2000,1172,6.3,392,5.3
50_1002,1.32,2000,1172,6.3,392,5.3
50_1002,1.79,2000,1172,6.3,392,5.3
50_1002,1.33,2000,1172,6.3,392,5.3
50_1002,1.73,2000,1172,6.3,392,5.3
50_1002,1.46,2001,767,7.5,325,5.3
50_1002,1.43,2001,767,7.5,325,5.3
50_1002,1.4,2001,767,7.5,325,5.3
50_1002,1.41,2001,767,7.5,325,5.3
50_1002,1.61,2001,767,7.5,325,5.3
50_1002,1.42,2001,767,7.5,325,5.3
50_1002,1.4,2001,767,7.5,325,5.3
50_1002,1.74,2001,767,7.5,325,5.3
50_1002,1.37,2001,767,7.5,325,5.3
50_1002,1.43,2001,767,7.5,325,5.3
50_1002,1.32,2001,767,7.5,325,5.3
50_1002,1.67,2001,767,7.5,325,5.3
50_1002,1.44,2001,767,7.5,325,5.3
50_1002,1.59,2001,767,7.5,325,5.3
50_1002,1.35,2001,767,7.5,325,5.3
50_1002,1.43,2001,767,7.5,325,5.3
50_1002,1.36,2001,767,7.5,325,5.3
50_1002,1.39,2001,767,7.5,325,5.3
50_1002,1.48,2001,767,7.5,325,5.3
50_1002,1.42,2001,767,7.5,325,5.3
50_1002,1.44,2001,767,7.5,325,5.3
50_1002,1.47,2001,767,7.5,325,5.3
50_1002,1.44,2001,767,7.5,325,5.3
50_1002,1.36,2001,767,7.5,325,5.3
50_1002,1.63,2001,767,7.5,325,5.3
50_1002,1.45,2001,767,7.5,325,5.3
50_1002,1.34,2001,767,7.5,325,5.3
50_1002,1.48,2002,1015,7.1,292,5.3
50_1002,1.43,2002,1015,7.1,292,5.3
50_1002,1.44,2002,1015,7.1,292,5.3
50_1002,1.47,2002,1015,7.1,292,5.3
50_1002,1.48,2002,1015,7.1,292,5.3
50_1002,1.42,2002,1015,7.1,292,5.3
50_1002,1.46,2002,1015,7.1,292,5.3
50_1002,1.49,2002,1015,7.1,292,5.3
50_1002,1.49,2002,1015,7.1,292,5.3
50_1002,1.47,2002,1015,7.1,292,5.3
50_1002,1.45,2002,1015,7.1,292,5.3
50_1002,1.59,2002,1015,7.1,292,5.3
50_1002,1.42,2002,1015,7.1,292,5.3
50_1002,1.48,2002,1015,7.1,292,5.3
50_1002,1.51,2002,1015,7.1,292,5.3
50_1002,1.47,2002,1015,7.1,292,5.3
50_1002,1.53,2002,1015,7.1,292,5.3
50_1002,1.53,2002,1015,7.1,292,5.3
50_1002,1.43,2002,1015,7.1,292,5.3
50_1002,1.52,2002,1015,7.1,292,5.3
50_1002,1.5,2002,1015,7.1,292,5.3
50_1002,1.52,2003,1249,6.0,302,5.3
50_1002,1.47,2003,1249,6.0,302,5.3
50_1002,1.43,2003,1249,6.0,302,5.3
50_1002,1.51,2003,1249,6.0,302,5.3
50_1002,1.53,2003,1249,6.0,302,5.3
50_1002,1.45,2003,1249,6.0,302,5.3
50_1002,1.44,2003,1249,6.0,302,5.3
50_1002,1.51,2003,1249,6.0,302,5.3
50_1002,1.54,2003,1249,6.0,302,5.3
50_1002,1.54,2003,1249,6.0,302,5.3
50_1002,1.45,2003,1249,6.0,302,5.3
50_1002,1.43,2003,1249,6.0,302,5.3
50_1002,1.42,2003,1249,6.0,302,5.3
50_1002,1.46,2003,1249,6.0,302,5.3
50_1002,1.42,2003,1249,6.0,302,5.3
50_1002,1.49,2003,1249,6.0,302,5.3
50_1002,1.42,2003,1249,6.0,302,5.3
50_1002,1.5,2003,1249,6.0,302,5.3
50_1002,1.42,2003,1249,6.0,302,5.3
50_1002,1.5,2003,1249,6.0,302,5.3
50_1002,1.52,2004,1003,6.2,282,5.3
50_1002,1.49,2004,1003,6.2,282,5.3
50_1002,1.51,2004,1003,6.2,282,5.3
50_1002,1.52,2004,1003,6.2,282,5.3
50_1002,1.46,2004,1003,6.2,282,5.3
53_1501,0.88,1989,205,9.5,41,2.8
53_1501,0.9,1989,205,9.5,41,2.8
53_1501,0.88,1989,205,9.5,41,2.8
53_1501,0.89,1989,205,9.5,41,2.8
53_1501,0.88,1989,205,9.5,41,2.8
53_1501,1.01,1990,269,10.1,42,2.8
53_1501,1.0,1990,269,10.1,42,2.8
53_1501,0.99,1990,269,10.1,42,2.8
53_1501,0.99,1990,269,10.1,42,2.8
53_1501,0.98,1990,269,10.1,42,2.8
53_1501,1.04,1990,269,10.1,42,2.8
53_1501,1.01,1990,269,10.1,42,2.8
53_1501,1.02,1990,269,10.1,42,2.8
53_1501,0.99,1990,269,10.1,42,2.8
53_1501,1.08,1991,243,9.8,77,2.8
53_1501,1.08,1991,243,9.8,77,2.8
53_1501,1.09,1991,243,9.8,77,2.8
53_1501,1.1,1991,243,9.8,77,2.8
53_1501,1.05,1991,243,9.8,77,2.8
53_1501,1.13,1992,292,10.5,53,2.8
53_1501,1.16,1992,292,10.5,53,2.8
53_1501,1.15,1992,292,10.5,53,2.8
53_1501,1.13,1992,292,10.5,53,2.8
53_1501,1.15,1992,292,10.5,53,2.8
53_1501,1.23,1993,233,8.6,55,2.8
53_1501,1.28,1993,233,8.6,55,2.8
53_1501,1.26,1993,233,8.6,55,2.8
53_1501,1.27,1993,233,8.6,55,2.8
53_1501,1.28,1993,233,8.6,55,2.8
53_1501,1.16,1994,247,11.0,54,2.8
53_1501,1.16,1994,247,11.0,54,2.8
53_1501,1.14,1994,247,11.0,54,2.8
53_1501,1.12,1994,247,11.0,54,2.8
53_1501,1.12,1994,247,11.0,54,2.8
53_1501,1.26,1995,369,9.9,14,2.8
