STATE_CODE,SHRP_ID,YEAR,MRI,TOTAL_ANN_PRECIP,MEAN_ANN_TEMP_AVG,AADTT_ALL_TRUCKS_TREND,SN_VALUE
50,1002,1989,1.22000002861023,1063.30004882813,5.90000009536743,290,5.30000019073486
50,1002,1989,1.28299999237061,1063.30004882813,5.90000009536743,290,5.30000019073486
16,1021,1989,1.27100002765656,260.799987792969,6.09999990463257,490,3.29999995231628
16,1021,1989,1.26400005817413,260.799987792969,6.09999990463257,490,3.29999995231628
6,2647,1989,0.898000001907349,434.0,15.1000003814697,520,4.69999980926514
6,2647,1989,0.879999995231628,434.0,15.1000003814697,520,4.69999980926514
16,1021,1989,1.28799998760223,260.799987792969,6.09999990463257,490,3.29999995231628
6,2647,1989,0.912999987602234,434.0,15.1000003814697,520,4.69999980926514
56,2018,1989,0.955999970436096,309.100006103516,7.19999980926514,198,6.30000019073486
6,2647,1989,0.883000016212463,434.0,15.1000003814697,520,4.69999980926514
26,1010,1989,1.16400003433228,768.599975585938,7.90000009536743,200,2.5
26,1010,1989,1.17200005054474,768.599975585938,7.90000009536743,200,2.5
26,1010,1989,1.18799996376038,768.599975585938,7.90000009536743,200,2.5
26,1010,1989,1.18299996852875,768.599975585938,7.90000009536743,200,2.5
50,1002,1989,1.20200002193451,1063.30004882813,5.90000009536743,290,5.30000019073486
50,1002,1989,1.21800005435944,1063.30004882813,5.90000009536743,290,5.30000019073486
53,1501,1989,0.882000029087067,205.5,9.5,41,2.79999995231628
50,1002,1989,1.22899997234344,1063.30004882813,5.90000009536743,290,5.30000019073486
26,1010,1989,1.17999994754791,768.599975585938,7.90000009536743,200,2.5
56,2018,1989,0.888999998569489,309.100006103516,7.19999980926514,198,6.30000019073486
6,1253,1989,1.73099994659424,810.5,15.8000001907349,210,5.0
23,1012,1989,0.708999991416931,1125.19995117188,7.19999980926514,1690,5.69999980926514
30,1001,1989,1.01699995994568,634.200012207031,6.0,151,4.30000019073486
34,1638,1989,0.884999990463257,1372.80004882813,12.0,1190,6.09999990463257
34,1638,1989,0.921000003814697,1372.80004882813,12.0,1190,6.09999990463257
34,1638,1989,0.883000016212463,1372.80004882813,12.0,1190,6.09999990463257
23,1012,1989,0.742999970912933,1125.19995117188,7.19999980926514,1690,5.69999980926514
18,2009,1989,1.53400003910065,1212.69995117188,9.89999961853027,450,6.09999990463257
23,1012,1989,0.732999980449677,1125.19995117188,7.19999980926514,1690,5.69999980926514
23,1012,1989,0.725000023841858,1125.19995117188,7.19999980926514,1690,5.69999980926514
18,2009,1989,1.53999996185303,1212.69995117188,9.89999961853027,450,6.09999990463257
18,2009,1989,1.53199994564056,1212.69995117188,9.89999961853027,450,6.09999990463257
18,2009,1989,1.50499999523163,1212.69995117188,9.89999961853027,450,6.09999990463257
53,1501,1989,0.89300000667572,205.5,9.5,41,2.79999995231628
53,1501,1989,0.88400000333786,205.5,9.5,41,2.79999995231628
53,1501,1989,0.878000020980835,205.5,9.5,41,2.79999995231628
30,1001,1989,1.04200005531311,634.200012207031,6.0,151,4.30000019073486
34,1638,1989,0.890999972820282,1372.80004882813,12.0,1190,6.09999990463257
34,1638,1989,0.912000000476837,1372.80004882813,12.0,1190,6.09999990463257
30,1001,1989,1.00600004196167,634.200012207031,6.0,151,4.30000019073486
30,1001,1989,1.05299997329712,634.200012207031,6.0,151,4.30000019073486
56,2018,1989,0.896000027656555,309.100006103516,7.19999980926514,198,6.30000019073486
53,1501,1989,0.903999984264374,205.5,9.5,41,2.79999995231628
30,1001,1989,1.03900003433228,634.200012207031,6.0,151,4.30000019073486
37,1030,1989,1.01199996471405,1546.09997558594,16.2000007629395,195,3.20000004768372
18,2009,1989,1.51699995994568,1212.69995117188,9.89999961853027,450,6.09999990463257
30,1001,1990,1.04299998283386,360.399993896484,7.30000019073486,172,4.30000019073486
30,1001,1990,1.01199996471405,360.399993896484,7.30000019073486,172,4.30000019073486
48,3559,1990,0.862999975681305,1139.40002441406,20.7000007629395,126,3.0
85,1808,1990,0.955999970436096,1552.19995117187,4.19999980926514,200,2.79999995231628
17,1003,1990,1.0440000295639,1235.80004882813,14.0,212,7.19999980926514
17,1003,1990,0.925000011920929,1235.80004882813,14.0,212,7.19999980926514
17,1003,1990,0.925999999046326,1235.80004882813,14.0,212,7.19999980926514
17,1003,1990,0.962999999523163,1235.80004882813,14.0,212,7.19999980926514
17,1003,1990,0.921000003814697,1235.80004882813,14.0,212,7.19999980926514
37,1030,1990,1.09099996089935,1115.30004882813,17.3999996185303,203,3.20000004768372
37,1030,1990,1.08000004291534,1115.30004882813,17.3999996185303,203,3.20000004768372
37,1030,1990,1.09700000286102,1115.30004882813,17.3999996185303,203,3.20000004768372
6,8151,1990,0.750999987125397,92.1999969482422,22.8999996185303,2237,3.5
1,4126,1990,0.805000007152557,1706.30004882813,17.0,2396,8.0
48,3559,1990,0.852999985218048,1139.40002441406,20.7000007629395,126,3.0
48,3559,1990,0.888000011444092,1139.40002441406,20.7000007629395,126,3.0
12,1060,1990,0.637000024318695,1335.90002441406,25.2999992370605,253,4.0
37,1030,1990,1.12600004673004,1115.30004882813,17.3999996185303,203,3.20000004768372
85,1808,1990,0.978999972343445,1552.19995117187,4.19999980926514,200,2.79999995231628
85,1808,1990,0.950999975204467,1552.19995117187,4.19999980926514,200,2.79999995231628
85,1808,1990,0.962000012397766,1552.19995117187,4.19999980926514,200,2.79999995231628
6,8151,1990,0.642000019550324,92.1999969482422,22.8999996185303,2237,3.5
85,1808,1990,0.920000016689301,1552.19995117187,4.19999980926514,200,2.79999995231628
12,4107,1990,1.16199994087219,1189.30004882813,23.8999996185303,214,2.79999995231628
48,3609,1990,2.33400011062622,612.700012207031,16.5,110,2.5
48,3609,1990,2.2960000038147,612.700012207031,16.5,110,2.5
48,3609,1990,2.33899998664856,612.700012207031,16.5,110,2.5
48,3609,1990,2.32100009918213,612.700012207031,16.5,110,2.5
1,4126,1990,0.808000028133392,1706.30004882813,17.0,2396,8.0
48,3609,1990,2.31800007820129,612.700012207031,16.5,110,2.5
6,8151,1990,0.809000015258789,92.1999969482422,22.8999996185303,2237,3.5
17,1003,1990,0.991999983787537,1235.80004882813,14.0,212,7.19999980926514
17,1003,1990,0.987999975681305,1235.80004882813,14.0,212,7.19999980926514
17,1003,1990,0.917999982833862,1235.80004882813,14.0,212,7.19999980926514
17,1003,1990,0.994000017642975,1235.80004882813,14.0,212,7.19999980926514
17,1003,1990,0.961000025272369,1235.80004882813,14.0,212,7.19999980926514
28,3083,1990,1.4559999704361,1612.09997558594,17.1000003814697,13,2.0
28,3083,1990,1.45500004291534,1612.09997558594,17.1000003814697,13,2.0
28,3083,1990,1.46200001239777,1612.09997558594,17.1000003814697,13,2.0
28,3083,1990,1.46399998664856,1612.09997558594,17.1000003814697,13,2.0
28,3083,1990,1.46899998188019,1612.09997558594,17.1000003814697,13,2.0
12,1060,1990,0.657000005245209,1335.90002441406,25.2999992370605,253,4.0
48,3559,1990,0.901000022888184,1139.40002441406,20.7000007629395,126,3.0
37,1030,1990,1.11000001430511,1115.30004882813,17.3999996185303,203,3.20000004768372
37,1030,1990,1.09500002861023,1115.30004882813,17.3999996185303,203,3.20000004768372
48,3559,1990,0.879999995231628,1139.40002441406,20.7000007629395,126,3.0
1,4126,1990,0.819000005722046,1706.30004882813,17.0,2396,8.0
40,1015,1990,1.5110000371933,1374.59997558594,17.6000003814697,297,3.0
1,4126,1990,0.816999971866608,1706.30004882813,17.0,2396,8.0
56,2018,1990,0.912000000476837,284.200012207031,7.59999990463257,182,6.30000019073486
56,2018,1990,0.913999974727631,284.200012207031,7.59999990463257,182,6.30000019073486
56,2018,1990,0.910000026226044,284.200012207031,7.59999990463257,182,6.30000019073486
47,3075,1990,1.86300003528595,1484.80004882813,14.8000001907349,140,2.59999990463257
47,3075,1990,1.84899997711182,1484.80004882813,14.8000001907349,140,2.59999990463257
47,3075,1990,1.84399998188019,1484.80004882813,14.8000001907349,140,2.59999990463257
47,3075,1990,1.84800004959106,1484.80004882813,14.8000001907349,140,2.59999990463257
47,3075,1990,1.84700000286102,1484.80004882813,14.8000001907349,140,2.59999990463257
17,1003,1990,0.936999976634979,1235.80004882813,14.0,212,7.19999980926514
17,1003,1990,0.934000015258789,1235.80004882813,14.0,212,7.19999980926514
12,3995,1990,1.00199997425079,1430.90002441406,25.1000003814697,699,5.59999990463257
12,3995,1990,1.01199996471405,1430.90002441406,25.1000003814697,699,5.59999990463257
12,3995,1990,1.01900005340576,1430.90002441406,25.1000003814697,699,5.59999990463257
12,3995,1990,1.00499999523163,1430.90002441406,25.1000003814697,699,5.59999990463257
1,4125,1990,0.927999973297119,1331.69995117188,19.1000003814697,636,4.09999990463257
56,2018,1990,0.889999985694885,284.200012207031,7.59999990463257,182,6.30000019073486
56,2018,1990,0.906000018119812,284.200012207031,7.59999990463257,182,6.30000019073486
5,3048,1990,1.64800000190735,1527.40002441406,17.3999996185303,77,4.19999980926514
5,3048,1990,1.62000000476837,1527.40002441406,17.3999996185303,77,4.19999980926514
1,1021,1990,0.971000015735626,1311.30004882813,18.5,289,5.59999990463257
1,1021,1990,0.976000010967255,1311.30004882813,18.5,289,5.59999990463257
1,1021,1990,0.962000012397766,1311.30004882813,18.5,289,5.59999990463257
1,1021,1990,0.967000007629394,1311.30004882813,18.5,289,5.59999990463257
40,4165,1990,2.01399993896484,630.0,15.3999996185303,350,2.79999995231628
40,4165,1990,1.99699997901917,630.0,15.3999996185303,350,2.79999995231628
40,4165,1990,2.01200008392334,630.0,15.3999996185303,350,2.79999995231628
1,4125,1990,0.98199999332428,1331.69995117188,19.1000003814697,636,4.09999990463257
40,4165,1990,2.03500008583069,630.0,15.3999996185303,350,2.79999995231628
34,1638,1990,0.934000015258789,1137.0,13.8000001907349,1250,6.09999990463257
34,1638,1990,0.935000002384186,1137.0,13.8000001907349,1250,6.09999990463257
34,1638,1990,0.943000018596649,1137.0,13.8000001907349,1250,6.09999990463257
34,1638,1990,0.957000017166138,1137.0,13.8000001907349,1250,6.09999990463257
34,1638,1990,0.940999984741211,1137.0,13.8000001907349,1250,6.09999990463257
5,3048,1990,1.63399994373322,1527.40002441406,17.3999996185303,77,4.19999980926514
5,3048,1990,1.67900002002716,1527.40002441406,17.3999996185303,77,4.19999980926514
40,4165,1990,2.00699996948242,630.0,15.3999996185303,350,2.79999995231628
1,4126,1990,0.824999988079071,1706.30004882813,17.0,2396,8.0
12,4097,1990,0.699000000953674,1146.80004882813,20.2000007629395,1240,5.19999980926514
85,1801,1990,2.00500011444092,1533.80004882813,5.19999980926514,446,2.79999995231628
28,1016,1990,1.07000005245209,1496.09997558594,18.1000003814697,124,5.09999990463257
30,1001,1990,1.02400004863739,360.399993896484,7.30000019073486,172,4.30000019073486
28,1016,1990,1.05999994277954,1496.09997558594,18.1000003814697,124,5.09999990463257
12,4097,1990,0.702000021934509,1146.80004882813,20.2000007629395,1240,5.19999980926514
12,4097,1990,0.700999975204468,1146.80004882813,20.2000007629395,1240,5.19999980926514
12,4105,1990,0.816999971866608,804.799987792969,21.7999992370605,326,5.0
12,4105,1990,0.814999997615814,804.799987792969,21.7999992370605,326,5.0
12,4105,1990,0.822000026702881,804.799987792969,21.7999992370605,326,5.0
6,2004,1990,1.47599995136261,193.699996948242,18.1000003814697,1962,6.09999990463257
6,2004,1990,1.4889999628067,193.699996948242,18.1000003814697,1962,6.09999990463257
6,2004,1990,1.45299994945526,193.699996948242,18.1000003814697,1962,6.09999990463257
6,2004,1990,1.46300005912781,193.699996948242,18.1000003814697,1962,6.09999990463257
6,2004,1990,1.48399996757507,193.699996948242,18.1000003814697,1962,6.09999990463257
6,8151,1990,0.676999986171722,92.1999969482422,22.8999996185303,2237,3.5
6,8151,1990,0.662999987602234,92.1999969482422,22.8999996185303,2237,3.5
28,1016,1990,1.06099998950958,1496.09997558594,18.1000003814697,124,5.09999990463257
28,1016,1990,1.0460000038147,1496.09997558594,18.1000003814697,124,5.09999990463257
28,1016,1990,1.08500003814697,1496.09997558594,18.1000003814697,124,5.09999990463257
12,4097,1990,0.699999988079071,1146.80004882813,20.2000007629395,1240,5.19999980926514
85,1801,1990,2.05299997329712,1533.80004882813,5.19999980926514,446,2.79999995231628
85,1801,1990,2.00399994850159,1533.80004882813,5.19999980926514,446,2.79999995231628
85,1801,1990,2.04099988937378,1533.80004882813,5.19999980926514,446,2.79999995231628
6,1253,1990,1.79499995708466,725.200012207031,16.1000003814697,210,5.0
6,1253,1990,1.70899999141693,725.200012207031,16.1000003814697,210,5.0
6,1253,1990,1.75,725.200012207031,16.1000003814697,210,5.0
6,1253,1990,1.72500002384186,725.200012207031,16.1000003814697,210,5.0
85,1801,1990,2.00099992752075,1533.80004882813,5.19999980926514,446,2.79999995231628
6,1253,1990,1.7389999628067,725.200012207031,16.1000003814697,210,5.0
48,1060,1990,1.25100004673004,940.299987792969,22.2999992370605,592,5.19999980926514
48,1060,1990,1.25199997425079,940.299987792969,22.2999992370605,592,5.19999980926514
48,1060,1990,1.23500001430511,940.299987792969,22.2999992370605,592,5.19999980926514
1,4125,1990,0.964999973773956,1331.69995117188,19.1000003814697,636,4.09999990463257
1,4125,1990,0.962000012397766,1331.69995117188,19.1000003814697,636,4.09999990463257
1,4125,1990,0.966000020503998,1331.69995117188,19.1000003814697,636,4.09999990463257
12,4105,1990,0.806999981403351,804.799987792969,21.7999992370605,326,5.0
48,1060,1990,1.24000000953674,940.299987792969,22.2999992370605,592,5.19999980926514
30,1001,1990,1.03999996185303,360.399993896484,7.30000019073486,172,4.30000019073486
30,1001,1990,1.02100002765656,360.399993896484,7.30000019073486,172,4.30000019073486
30,1001,1990,1.00800001621246,360.399993896484,7.30000019073486,172,4.30000019073486
30,1001,1990,1.07000005245209,360.399993896484,7.30000019073486,172,4.30000019073486
45,1008,1990,1.41299998760223,1645.09997558594,16.2999992370605,62,2.40000009536743
45,1008,1990,1.43099999427795,1645.09997558594,16.2999992370605,62,2.40000009536743
26,1001,1990,0.749000012874603,937.099975585937,7.40000009536743,40,1.60000002384186
26,1001,1990,0.750999987125397,937.099975585937,7.40000009536743,40,1.60000002384186
26,1001,1990,0.744000017642975,937.099975585937,7.40000009536743,40,1.60000002384186
12,3996,1990,1.07500004768372,1165.19995117188,23.5,203,4.80000019073486
26,1001,1990,0.754999995231629,937.099975585937,7.40000009536743,40,1.60000002384186
26,1001,1990,1.08500003814697,937.099975585937,7.40000009536743,40,1.60000002384186
26,1001,1990,1.04100000858307,937.099975585937,7.40000009536743,40,1.60000002384186
26,1001,1990,1.06099998950958,937.099975585937,7.40000009536743,40,1.60000002384186
26,1001,1990,1.03900003433228,937.099975585937,7.40000009536743,40,1.60000002384186
26,1001,1990,1.02699995040894,937.099975585937,7.40000009536743,40,1.60000002384186
45,1008,1990,1.41400003433228,1645.09997558594,16.2999992370605,62,2.40000009536743
26,1001,1990,0.75,937.099975585937,7.40000009536743,40,1.60000002384186
6,8201,1990,1.32400000095367,166.5,19.2999992370605,133,4.30000019073486
53,1501,1990,1.02300000190735,269.100006103516,10.1000003814697,42,2.79999995231628
45,1008,1990,1.43900001049042,1645.09997558594,16.2999992370605,62,2.40000009536743
12,4108,1990,0.722000002861023,1543.5,20.2999992370605,298,5.09999990463257
53,1501,1990,0.987999975681305,269.100006103516,10.1000003814697,42,2.79999995231628
12,4108,1990,0.705999970436096,1543.5,20.2999992370605,298,5.09999990463257
12,4108,1990,0.681999981403351,1543.5,20.2999992370605,298,5.09999990463257
50,1002,1990,1.20700001716614,1285.80004882813,7.80000019073486,220,5.30000019073486
50,1002,1990,1.21000003814697,1285.80004882813,7.80000019073486,220,5.30000019073486
53,1501,1990,1.01199996471405,269.100006103516,10.1000003814697,42,2.79999995231628
50,1002,1990,1.24600005149841,1285.80004882813,7.80000019073486,220,5.30000019073486
50,1002,1990,1.22800004482269,1285.80004882813,7.80000019073486,220,5.30000019073486
12,4108,1990,0.702000021934509,1543.5,20.2999992370605,298,5.09999990463257
1,4125,1990,0.908999979496002,1331.69995117188,19.1000003814697,636,4.09999990463257
12,4099,1990,0.862999975681305,1239.90002441406,25.1000003814697,207,4.69999980926514
53,1501,1990,1.03699994087219,269.100006103516,10.1000003814697,42,2.79999995231628
45,1008,1990,1.39499998092651,1645.09997558594,16.2999992370605,62,2.40000009536743
50,1002,1990,1.22000002861023,1285.80004882813,7.80000019073486,220,5.30000019073486
6,8201,1990,1.32099997997284,166.5,19.2999992370605,133,4.30000019073486
6,8201,1990,1.317999958992,166.5,19.2999992370605,133,4.30000019073486
6,8201,1990,1.31500005722046,166.5,19.2999992370605,133,4.30000019073486
35,1112,1990,0.787999987602234,368.100006103516,16.3999996185303,11,3.5
35,1112,1990,0.741999983787537,368.100006103516,16.3999996185303,11,3.5
12,4107,1990,1.15199995040894,1189.30004882813,23.8999996185303,214,2.79999995231628
12,4107,1990,1.14600002765656,1189.30004882813,23.8999996185303,214,2.79999995231628
13,4111,1990,0.712000012397766,1345.80004882813,17.7000007629395,562,4.5
13,4111,1990,0.734000027179718,1345.80004882813,17.7000007629395,562,4.5
35,1112,1990,0.782999992370606,368.100006103516,16.3999996185303,11,3.5
13,4111,1990,0.711000025272369,1345.80004882813,17.7000007629395,562,4.5
12,1060,1990,0.630999982357025,1335.90002441406,25.2999992370605,253,4.0
40,1015,1990,1.51400005817413,1374.59997558594,17.6000003814697,297,3.0
40,1015,1990,1.51999998092651,1374.59997558594,17.6000003814697,297,3.0
40,1015,1990,1.51499998569489,1374.59997558594,17.6000003814697,297,3.0
13,4111,1990,0.709999978542328,1345.80004882813,17.7000007629395,562,4.5
40,1015,1990,1.50899994373322,1374.59997558594,17.6000003814697,297,3.0
13,4111,1990,0.717000007629395,1345.80004882813,17.7000007629395,562,4.5
35,1112,1990,0.796000003814697,368.100006103516,16.3999996185303,11,3.5
35,1112,1990,0.795000016689301,368.100006103516,16.3999996185303,11,3.5
12,4107,1990,1.14499998092651,1189.30004882813,23.8999996185303,214,2.79999995231628
6,8201,1990,1.32500004768372,166.5,19.2999992370605,133,4.30000019073486
12,4103,1990,0.658999979496002,1383.90002441406,25.6000003814697,259,3.70000004768372
12,4103,1990,0.654999971389771,1383.90002441406,25.6000003814697,259,3.70000004768372
12,4103,1990,0.643999993801117,1383.90002441406,25.6000003814697,259,3.70000004768372
12,4103,1990,0.648999989032745,1383.90002441406,25.6000003814697,259,3.70000004768372
12,4103,1990,0.656000018119812,1383.90002441406,25.6000003814697,259,3.70000004768372
35,1022,1990,0.671999990940094,312.299987792969,9.69999980926514,594,4.19999980926514
35,1022,1990,0.688000023365021,312.299987792969,9.69999980926514,594,4.19999980926514
35,1022,1990,0.683000028133392,312.299987792969,9.69999980926514,594,4.19999980926514
12,3996,1990,1.06700003147125,1165.19995117188,23.5,203,4.80000019073486
12,3996,1990,1.08299994468689,1165.19995117188,23.5,203,4.80000019073486
12,1060,1990,0.640999972820282,1335.90002441406,25.2999992370605,253,4.0
12,3996,1990,1.04799997806549,1165.19995117188,23.5,203,4.80000019073486
12,3996,1990,1.09800004959106,1165.19995117188,23.5,203,4.80000019073486
12,4107,1990,1.14300000667572,1189.30004882813,23.8999996185303,214,2.79999995231628
16,1021,1990,1.25699996948242,232.0,7.19999980926514,446,3.29999995231628
16,1021,1990,1.24300003051758,232.0,7.19999980926514,446,3.29999995231628
12,4108,1990,0.699000000953674,1543.5,20.2999992370605,298,5.09999990463257
16,1021,1990,1.24699997901917,232.0,7.19999980926514,446,3.29999995231628
29,1005,1990,0.819000005722046,1348.69995117188,14.3000001907349,598,4.09999990463257
35,2006,1990,1.4099999666214,403.100006103516,8.69999980926514,354,4.40000009536743
35,2006,1990,1.40199995040894,403.100006103516,8.69999980926514,354,4.40000009536743
35,2006,1990,1.40400004386902,403.100006103516,8.69999980926514,354,4.40000009536743
16,1021,1990,1.25100004673004,232.0,7.19999980926514,446,3.29999995231628
30,1001,1990,1.00899994373322,360.399993896484,7.30000019073486,172,4.30000019073486
53,1501,1990,0.98199999332428,269.100006103516,10.1000003814697,42,2.79999995231628
53,1501,1990,0.989000022411346,269.100006103516,10.1000003814697,42,2.79999995231628
53,1501,1990,0.986000001430512,269.100006103516,10.1000003814697,42,2.79999995231628
30,1001,1990,1.03900003433228,360.399993896484,7.30000019073486,172,4.30000019073486
27,1029,1990,1.66499996185303,941.400024414063,6.80000019073486,170,3.70000004768372
27,1029,1990,1.69400000572205,941.400024414063,6.80000019073486,170,3.70000004768372
27,1029,1990,1.64800000190735,941.400024414063,6.80000019073486,170,3.70000004768372
27,1029,1990,1.75300002098084,941.400024414063,6.80000019073486,170,3.70000004768372
29,1005,1990,0.802999973297119,1348.69995117188,14.3000001907349,598,4.09999990463257
27,1029,1990,1.69500005245209,941.400024414063,6.80000019073486,170,3.70000004768372
48,1049,1990,1.12399995326996,1302.80004882813,19.3999996185303,901,6.30000019073486
48,1049,1990,1.11899995803833,1302.80004882813,19.3999996185303,901,6.30000019073486
48,1049,1990,1.125,1302.80004882813,19.3999996185303,901,6.30000019073486
28,3082,1990,1.05599999427795,1505.5,16.7000007629395,252,5.69999980926514
28,3082,1990,1.06299996376038,1505.5,16.7000007629395,252,5.69999980926514
28,3082,1990,1.05200004577637,1505.5,16.7000007629395,252,5.69999980926514
28,3082,1990,1.04299998283386,1505.5,16.7000007629395,252,5.69999980926514
28,3082,1990,1.03699994087219,1505.5,16.7000007629395,252,5.69999980926514
37,1030,1990,1.0789999961853,1115.30004882813,17.3999996185303,203,3.20000004768372
37,1030,1990,1.1139999628067,1115.30004882813,17.3999996185303,203,3.20000004768372
37,1030,1990,1.11800003051758,1115.30004882813,17.3999996185303,203,3.20000004768372
53,1501,1990,1.0,269.100006103516,10.1000003814697,42,2.79999995231628
53,1501,1990,1.01400005817413,269.100006103516,10.1000003814697,42,2.79999995231628
30,1001,1990,1.01300001144409,360.399993896484,7.30000019073486,172,4.30000019073486
48,1049,1990,1.10699999332428,1302.80004882813,19.3999996185303,901,6.30000019073486
48,1049,1990,1.07299995422363,1302.80004882813,19.3999996185303,901,6.30000019073486
35,2006,1990,1.41600000858307,403.100006103516,8.69999980926514,354,4.40000009536743
29,1005,1990,0.791999995708466,1348.69995117188,14.3000001907349,598,4.09999990463257
26,1010,1990,1.192999958992,926.5,9.5,78,2.5
29,1005,1990,0.787000000476837,1348.69995117188,14.3000001907349,598,4.09999990463257
26,1010,1990,1.18900001049042,926.5,9.5,78,2.5
26,1010,1990,1.19599997997284,926.5,9.5,78,2.5
45,1024,1990,1.38100004196167,1060.80004882813,19.3999996185303,6,1.10000002384186
45,1024,1990,1.39499998092651,1060.80004882813,19.3999996185303,6,1.10000002384186
45,1024,1990,1.37999999523163,1060.80004882813,19.3999996185303,6,1.10000002384186
26,1010,1990,1.19900000095367,926.5,9.5,78,2.5
45,1024,1990,1.37300002574921,1060.80004882813,19.3999996185303,6,1.10000002384186
12,4099,1990,0.883000016212463,1239.90002441406,25.1000003814697,207,4.69999980926514
1,4125,1990,0.935000002384186,1331.69995117188,19.1000003814697,636,4.09999990463257
1,4125,1990,0.958999991416931,1331.69995117188,19.1000003814697,636,4.09999990463257
1,4125,1990,0.975000023841858,1331.69995117188,19.1000003814697,636,4.09999990463257
1,4125,1990,0.959999978542328,1331.69995117188,19.1000003814697,636,4.09999990463257
16,1021,1990,1.24500000476837,232.0,7.19999980926514,446,3.29999995231628
16,1021,1990,1.23800003528595,232.0,7.19999980926514,446,3.29999995231628
12,4099,1990,0.867999970912933,1239.90002441406,25.1000003814697,207,4.69999980926514
16,1021,1990,1.22800004482269,232.0,7.19999980926514,446,3.29999995231628
26,1010,1990,1.20299994945526,926.5,9.5,78,2.5
12,4099,1990,0.870000004768372,1239.90002441406,25.1000003814697,207,4.69999980926514
29,1005,1990,0.810000002384186,1348.69995117188,14.3000001907349,598,4.09999990463257
29,1005,1990,0.790000021457672,1348.69995117188,14.3000001907349,598,4.09999990463257
29,1005,1990,0.767000019550324,1348.69995117188,14.3000001907349,598,4.09999990463257
16,1021,1990,1.21800005435944,232.0,7.19999980926514,446,3.29999995231628
29,1005,1990,0.815999984741211,1348.69995117188,14.3000001907349,598,4.09999990463257
16,1021,1990,1.24000000953674,232.0,7.19999980926514,446,3.29999995231628
12,4105,1990,0.794000029563904,804.799987792969,21.7999992370605,326,5.0
45,1024,1990,1.38699996471405,1060.80004882813,19.3999996185303,6,1.10000002384186
16,1021,1990,1.24199998378754,232.0,7.19999980926514,446,3.29999995231628
12,4099,1990,0.870999991893768,1239.90002441406,25.1000003814697,207,4.69999980926514
40,1015,1991,1.56200003623962,1250.0,17.1000003814697,297,3.0
40,1015,1991,1.58899998664856,1250.0,17.1000003814697,297,3.0
6,1253,1991,1.682000041008,934.099975585938,16.2000007629395,104,5.0
6,1253,1991,1.73800003528595,934.099975585938,16.2000007629395,104,5.0
40,1015,1991,1.59700000286102,1250.0,17.1000003814697,297,3.0
40,1015,1991,1.59500002861023,1250.0,17.1000003814697,297,3.0
6,1253,1991,1.70200002193451,934.099975585938,16.2000007629395,104,5.0
6,1253,1991,1.7389999628067,934.099975585938,16.2000007629395,104,5.0
40,4165,1991,2.07200002670288,714.599975585938,15.3999996185303,350,2.79999995231628
6,1253,1991,1.73399996757507,934.099975585938,16.2000007629395,104,5.0
40,4165,1991,2.06599998474121,714.599975585938,15.3999996185303,350,2.79999995231628
6,1253,1991,1.72300004959106,934.099975585938,16.2000007629395,104,5.0
40,1015,1991,1.57599997520447,1250.0,17.1000003814697,297,3.0
40,4165,1991,2.10400009155273,714.599975585938,15.3999996185303,350,2.79999995231628
6,2004,1991,1.62399995326996,385.799987792969,17.8999996185303,1752,6.09999990463257
53,1501,1991,1.07500004768372,243.5,9.80000019073486,77,2.79999995231628
6,1253,1991,1.71099996566772,934.099975585938,16.2000007629395,104,5.0
