STATE_CODE,SHRP_ID,YEAR,MRI,TOTAL_ANN_PRECIP,MEAN_ANN_TEMP_AVG,AADTT_ALL_TRUCKS_TREND,SN_VALUE
21,1014,1989,"1,43099999427795","1503,69995117188","13,1000003814697",290,"6,09999990463257"
21,1014,1989,"1,44000005722046","1503,69995117188","13,1000003814697",290,"6,09999990463257"
21,1014,1989,"1,43299996852875","1503,69995117188","13,1000003814697",290,"6,09999990463257"
21,1014,1989,"1,43900001049042","1503,69995117188","13,1000003814697",290,"6,09999990463257"
87,1620,1989,"1,51699995994568","1057,09997558594","5,59999990463257",492,"7,40000009536743"
87,1620,1989,"1,55900001525879","1057,09997558594","5,59999990463257",492,"7,40000009536743"
87,1620,1989,"1,5440000295639","1057,09997558594","5,59999990463257",492,"7,40000009536743"
87,1620,1989,"1,52100002765656","1057,09997558594","5,59999990463257",492,"7,40000009536743"
87,1620,1989,"1,50499999523163","1057,09997558594","5,59999990463257",492,"7,40000009536743"
50,1004,1989,"1,65499997138977",745,"7,19999980926514",230,"10,1000003814697"
87,1806,1989,"0,901000022888184","807,099975585938","6,5",760,8
87,1806,1989,"0,874000012874603","807,099975585938","6,5",760,8
87,1806,1989,"0,953999996185303","807,099975585938","6,5",760,8
87,1806,1989,"0,879000008106232","807,099975585938","6,5",760,8
87,1806,1989,"0,83899998664856","807,099975585938","6,5",760,8
6,1253,1989,"1,72300004959106","810,5","15,8000001907349",210,4
50,1004,1989,"1,64499998092651",745,"7,19999980926514",230,"10,1000003814697"
21,1034,1989,"1,07599997520447","1575,80004882813","13,5",190,"6,40000009536743"
41,2002,1989,"1,31400001049042","701,400024414063","11,3999996185303",315,6
9,1803,1989,"1,47399997711182","1590,09997558594","9,80000019073486",120,"5,69999980926514"
87,1620,1989,"1,55900001525879","1057,09997558594","5,59999990463257",492,"9,30000019073486"
88,1646,1989,"1,87199997901917",959,"4,90000009536743",123,"6,5"
51,1464,1989,"1,19400000572205","1710,69995117188","14,5",1520,"5,30000019073486"
51,1464,1989,"1,24699997901917","1710,69995117188","14,5",1520,"5,30000019073486"
51,1464,1989,"1,20899999141693","1710,69995117188","14,5",1520,"5,30000019073486"
51,1464,1989,"1,22699999809265","1710,69995117188","14,5",1520,"5,30000019073486"
51,1464,1989,"1,16299998760223","1710,69995117188","14,5",1520,"5,30000019073486"
51,1423,1989,"1,81200003623962","1530,19995117188","12,5",204,"5,5"
51,1423,1989,"1,83700001239777","1530,19995117188","12,5",204,"5,5"
88,1646,1989,"1,87800002098084",959,"4,90000009536743",123,"6,5"
51,1423,1989,"1,78600001335144","1530,19995117188","12,5",204,"5,5"
51,1423,1989,"1,8289999961853","1530,19995117188","12,5",204,"5,5"
88,1645,1989,"0,857999980449677","988,799987792969","4,90000009536743",282,"5,59999990463257"
88,1645,1989,"0,864000022411346","988,799987792969","4,90000009536743",282,"5,59999990463257"
88,1645,1989,"0,875999987125397","988,799987792969","4,90000009536743",282,"5,59999990463257"
88,1645,1989,"0,870999991893768","988,799987792969","4,90000009536743",282,"5,59999990463257"
88,1645,1989,"0,887000024318695","988,799987792969","4,90000009536743",282,"5,59999990463257"
6,2038,1989,"1,15199995040894","1477,30004882813","11,5",386,"3,5"
6,2038,1989,"1,14100003242493","1477,30004882813","11,5",386,"3,5"
51,1423,1989,"1,79100000858307","1530,19995117188","12,5",204,"5,5"
88,1646,1989,"1,85500001907349",959,"4,90000009536743",123,"6,5"
88,1646,1989,"1,86699998378754",959,"4,90000009536743",123,"6,5"
88,1646,1989,"1,90100002288818",959,"4,90000009536743",123,"6,5"
88,1647,1989,"1,25600004196167","1124,30004882813","4,90000009536743",157,"4,5"
88,1647,1989,"1,26400005817413","1124,30004882813","4,90000009536743",157,"4,5"
50,1004,1989,"1,64499998092651",745,"7,19999980926514",230,"11,3000001907349"
50,1004,1989,"1,65499997138977",745,"7,19999980926514",230,"11,3000001907349"
6,7454,1989,"1,78299999237061","413,100006103516","15,3000001907349",226,"3,40000009536743"
6,7454,1989,"1,72099995613098","413,100006103516","15,3000001907349",226,"3,40000009536743"
6,7454,1989,"1,65699994564056","413,100006103516","15,3000001907349",226,"3,40000009536743"
6,7454,1989,"1,73000001907349","413,100006103516","15,3000001907349",226,"3,40000009536743"
6,7454,1989,"1,79100000858307","413,100006103516","15,3000001907349",226,"3,40000009536743"
51,1464,1989,"1,19400000572205","1710,69995117188","14,5",1520,"5,40000009536743"
51,1464,1989,"1,24699997901917","1710,69995117188","14,5",1520,"5,40000009536743"
51,1464,1989,"1,20899999141693","1710,69995117188","14,5",1520,"5,40000009536743"
51,1464,1989,"1,22699999809265","1710,69995117188","14,5",1520,"5,40000009536743"
51,1464,1989,"1,16299998760223","1710,69995117188","14,5",1520,"5,40000009536743"
16,1020,1989,"0,681999981403351","230,100006103516","9,10000038146973",185,"5,40000009536743"
16,1020,1989,"0,688000023365021","230,100006103516","9,10000038146973",185,"5,40000009536743"
16,1020,1989,"0,680000007152557","230,100006103516","9,10000038146973",185,"5,40000009536743"
16,1020,1989,"0,689000010490418","230,100006103516","9,10000038146973",185,"5,40000009536743"
16,1020,1989,"0,685999989509583","230,100006103516","9,10000038146973",185,"5,40000009536743"
6,2038,1989,"1,14800000190735","1477,30004882813","11,5",386,"3,5"
9,1803,1989,"1,49399995803833","1590,09997558594","9,80000019073486",120,"5,69999980926514"
6,2038,1989,"1,125","1477,30004882813","11,5",386,"3,5"
51,1423,1989,"1,81200003623962","1530,19995117188","12,5",204,"4,80000019073486"
87,1680,1989,"1,30499994754791","807,5","6,59999990463257",760,"7,80000019073486"
87,1680,1989,"1,28199994564056","807,5","6,59999990463257",760,"7,80000019073486"
51,1417,1989,"1,56299996376038","1319,5","12,1000003814697",640,"8,30000019073486"
51,1417,1989,"1,57299995422363","1319,5","12,1000003814697",640,"8,30000019073486"
51,1417,1989,"1,64800000190735","1319,5","12,1000003814697",640,"8,30000019073486"
6,2002,1989,"1,52499997615814","604,200012207031","8,60000038146973",682,"6,19999980926514"
9,1803,1989,"1,52400004863739","1590,09997558594","9,80000019073486",120,"4,80000019073486"
9,1803,1989,"1,49399995803833","1590,09997558594","9,80000019073486",120,"4,80000019073486"
51,1417,1989,"1,56900000572205","1319,5","12,1000003814697",640,"8,30000019073486"
9,1803,1989,"1,47399997711182","1590,09997558594","9,80000019073486",120,"4,80000019073486"
9,1803,1989,"1,48699998855591","1590,09997558594","9,80000019073486",120,"4,80000019073486"
51,1417,1989,"1,58700001239777","1319,5","12,1000003814697",640,"7,5"
51,1417,1989,"1,56900000572205","1319,5","12,1000003814697",640,"7,5"
51,1417,1989,"1,56299996376038","1319,5","12,1000003814697",640,"7,5"
51,1417,1989,"1,57299995422363","1319,5","12,1000003814697",640,"7,5"
51,1417,1989,"1,64800000190735","1319,5","12,1000003814697",640,"7,5"
9,1803,1989,"1,52400004863739","1590,09997558594","9,80000019073486",120,"5,69999980926514"
87,1620,1989,"1,51699995994568","1057,09997558594","5,59999990463257",492,"9,30000019073486"
9,1803,1989,"1,49100005626678","1590,09997558594","9,80000019073486",120,"4,80000019073486"
51,1417,1989,"1,58700001239777","1319,5","12,1000003814697",640,"8,30000019073486"
87,1680,1989,"1,29700005054474","807,5","6,59999990463257",760,"7,80000019073486"
87,1680,1989,"1,27400004863739","807,5","6,59999990463257",760,"7,80000019073486"
51,1423,1989,"1,83700001239777","1530,19995117188","12,5",204,"4,80000019073486"
51,1423,1989,"1,78600001335144","1530,19995117188","12,5",204,"4,80000019073486"
51,1423,1989,"1,79100000858307","1530,19995117188","12,5",204,"4,80000019073486"
51,1423,1989,"1,8289999961853","1530,19995117188","12,5",204,"4,80000019073486"
87,1806,1989,"0,901000022888184","807,099975585938","6,5",760,"8,60000038146973"
87,1806,1989,"0,874000012874603","807,099975585938","6,5",760,"8,60000038146973"
87,1806,1989,"0,953999996185303","807,099975585938","6,5",760,"8,60000038146973"
87,1806,1989,"0,879000008106232","807,099975585938","6,5",760,"8,60000038146973"
87,1806,1989,"0,83899998664856","807,099975585938","6,5",760,"8,60000038146973"
51,1423,1989,"1,81200003623962","1530,19995117188","12,5",204,4
51,1423,1989,"1,83700001239777","1530,19995117188","12,5",204,4
51,1423,1989,"1,78600001335144","1530,19995117188","12,5",204,4
51,1423,1989,"1,79100000858307","1530,19995117188","12,5",204,4
51,1423,1989,"1,8289999961853","1530,19995117188","12,5",204,4
6,2002,1989,"1,48300004005432","604,200012207031","8,60000038146973",682,"6,19999980926514"
6,2002,1989,"1,5110000371933","604,200012207031","8,60000038146973",682,"6,19999980926514"
6,2002,1989,"1,50800001621246","604,200012207031","8,60000038146973",682,"6,19999980926514"
6,2002,1989,"1,52699995040894","604,200012207031","8,60000038146973",682,"6,19999980926514"
87,1680,1989,"1,31599998474121","807,5","6,59999990463257",760,"7,80000019073486"
6,2038,1989,"1,13300001621246","1477,30004882813","11,5",386,"3,5"
18,1037,1989,"1,81400001049042",1346,13,207,"7,90000009536743"
18,1037,1989,"1,84399998188019",1346,13,207,"7,90000009536743"
41,2002,1989,"1,29999995231628","701,400024414063","11,3999996185303",315,"6,19999980926514"
23,1009,1989,"0,966000020503998","1126,30004882813","6,80000019073486",448,"5,90000009536743"
23,1009,1989,"0,971000015735626","1126,30004882813","6,80000019073486",448,"5,90000009536743"
23,1009,1989,"0,948000013828278","1126,30004882813","6,80000019073486",448,"5,90000009536743"
23,1009,1989,"0,992999970912933","1126,30004882813","6,80000019073486",448,"5,90000009536743"
23,1026,1989,"1,40100002288818","1179,30004882812","5,19999980926514",252,"5,5"
23,1026,1989,"1,39600002765656","1179,30004882812","5,19999980926514",252,"5,5"
23,1026,1989,"1,42400002479553","1179,30004882812","5,19999980926514",252,"5,5"
23,1026,1989,"1,42499995231628","1179,30004882812","5,19999980926514",252,"5,5"
23,1009,1989,"0,953999996185303","1126,30004882813","6,80000019073486",448,"5,90000009536743"
23,1026,1989,"1,44400000572205","1179,30004882812","5,19999980926514",252,"5,5"
87,1622,1989,"1,39300000667572",1111,"3,79999995231628",532,"7,30000019073486"
87,1622,1989,"1,4210000038147",1111,"3,79999995231628",532,"7,30000019073486"
87,1622,1989,"1,39699995517731",1111,"3,79999995231628",532,"7,30000019073486"
30,7066,1989,"0,732999980449677","547,299987792969","7,69999980926514",590,"4,30000019073486"
30,7066,1989,"0,777999997138977","547,299987792969","7,69999980926514",590,"4,30000019073486"
87,1622,1989,"1,35199999809265",1111,"3,79999995231628",532,"7,30000019073486"
23,1028,1989,"1,63100004196167","1166,90002441406","5,30000019073486",440,"4,90000009536743"
23,1028,1989,"1,62000000476837","1166,90002441406","5,30000019073486",440,"4,90000009536743"
30,7066,1989,"0,773000001907349","547,299987792969","7,69999980926514",590,"4,30000019073486"
18,1028,1989,"1,11199998855591","1252,30004882813","12,3999996185303",1619,"6,80000019073486"
18,1028,1989,"1,1360000371933","1252,30004882813","12,3999996185303",1619,"6,80000019073486"
18,1028,1989,"1,08200001716614","1252,30004882813","12,3999996185303",1619,"6,80000019073486"
23,1001,1989,"1,85300004482269","1111,30004882813","4,80000019073486",490,"5,09999990463257"
23,1001,1989,"1,82400000095367","1111,30004882813","4,80000019073486",490,"5,09999990463257"
23,1012,1989,"0,742999970912933","1125,19995117188","7,19999980926514",1690,"8,30000019073486"
23,1012,1989,"0,725000023841858","1125,19995117188","7,19999980926514",1690,"8,30000019073486"
23,1012,1989,"0,732999980449677","1125,19995117188","7,19999980926514",1690,"8,30000019073486"
23,1012,1989,"0,708999991416931","1125,19995117188","7,19999980926514",1690,"8,30000019073486"
87,1680,1989,"1,28199994564056","807,5","6,59999990463257",760,"7,30000019073486"
18,1028,1989,"1,1139999628067","1252,30004882813","12,3999996185303",1619,"7,59999990463257"
18,1028,1989,"1,12100005149841","1252,30004882813","12,3999996185303",1619,"7,59999990463257"
18,1028,1989,"1,08200001716614","1252,30004882813","12,3999996185303",1619,"7,59999990463257"
18,1028,1989,"1,1360000371933","1252,30004882813","12,3999996185303",1619,"7,59999990463257"
18,1028,1989,"1,11199998855591","1252,30004882813","12,3999996185303",1619,"7,59999990463257"
23,1001,1989,"1,94599997997284","1111,30004882813","4,80000019073486",490,"6,30000019073486"
23,1001,1989,"1,88100004196167","1111,30004882813","4,80000019073486",490,"6,30000019073486"
23,1001,1989,"1,8400000333786","1111,30004882813","4,80000019073486",490,"6,30000019073486"
23,1001,1989,"1,85300004482269","1111,30004882813","4,80000019073486",490,"6,30000019073486"
23,1001,1989,"1,82400000095367","1111,30004882813","4,80000019073486",490,"6,30000019073486"
18,1028,1989,"1,1139999628067","1252,30004882813","12,3999996185303",1619,"6,80000019073486"
18,1028,1989,"1,12100005149841","1252,30004882813","12,3999996185303",1619,"6,80000019073486"
23,1028,1989,"1,64900004863739","1166,90002441406","5,30000019073486",440,"4,90000009536743"
23,1001,1989,"1,8400000333786","1111,30004882813","4,80000019073486",490,"5,09999990463257"
23,1028,1989,"1,59500002861023","1166,90002441406","5,30000019073486",440,"4,90000009536743"
23,1009,1989,"0,953999996185303","1126,30004882813","6,80000019073486",448,7
24,2805,1989,"1,26400005817413","1022,90002441406","12,6000003814697",2525,6
24,2805,1989,"1,26300001144409","1022,90002441406","12,6000003814697",2525,6
87,1620,1989,"1,50499999523163","1057,09997558594","5,59999990463257",492,"5,5"
24,2805,1989,"1,24600005149841","1022,90002441406","12,6000003814697",2525,"6,80000019073486"
24,2805,1989,"1,26499998569489","1022,90002441406","12,6000003814697",2525,"6,80000019073486"
24,2805,1989,"1,27400004863739","1022,90002441406","12,6000003814697",2525,"6,80000019073486"
24,2805,1989,"1,26400005817413","1022,90002441406","12,6000003814697",2525,"6,80000019073486"
24,2805,1989,"1,26300001144409","1022,90002441406","12,6000003814697",2525,"6,80000019073486"
24,2805,1989,"1,27400004863739","1022,90002441406","12,6000003814697",2525,6
30,7076,1989,"0,704999983310699","390,299987792969","6,80000019073486",284,"5,5"
85,1808,1989,"0,851000010967255","1403,69995117188","4,40000009536743",195,"4,80000019073486"
85,1808,1989,"0,850000023841858","1403,69995117188","4,40000009536743",195,"4,80000019073486"
85,1808,1989,"0,869000017642975","1403,69995117188","4,40000009536743",195,"4,80000019073486"
85,1808,1989,"0,861999988555908","1403,69995117188","4,40000009536743",195,"4,80000019073486"
85,1808,1989,"0,861000001430512","1403,69995117188","4,40000009536743",195,"4,80000019073486"
24,2401,1989,"0,782999992370606","1475,80004882813","12,6000003814697",290,"5,69999980926514"
24,2401,1989,"0,813000023365021","1475,80004882813","12,6000003814697",290,"5,69999980926514"
24,2401,1989,"0,83899998664856","1475,80004882813","12,6000003814697",290,"5,69999980926514"
30,7076,1989,"0,711000025272369","390,299987792969","6,80000019073486",284,"5,5"
24,2805,1989,"1,26499998569489","1022,90002441406","12,6000003814697",2525,6
24,2805,1989,"1,24600005149841","1022,90002441406","12,6000003814697",2525,6
23,1028,1989,"1,62999999523163","1166,90002441406","5,30000019073486",440,"5,59999990463257"
23,1009,1989,"0,966000020503998","1126,30004882813","6,80000019073486",448,7
23,1009,1989,"0,971000015735626","1126,30004882813","6,80000019073486",448,7
23,1009,1989,"0,948000013828278","1126,30004882813","6,80000019073486",448,7
23,1009,1989,"0,992999970912933","1126,30004882813","6,80000019073486",448,7
23,1026,1989,"1,40100002288818","1179,30004882812","5,19999980926514",252,"6,19999980926514"
23,1026,1989,"1,39600002765656","1179,30004882812","5,19999980926514",252,"6,19999980926514"
23,1026,1989,"1,42400002479553","1179,30004882812","5,19999980926514",252,"6,19999980926514"
23,1026,1989,"1,42499995231628","1179,30004882812","5,19999980926514",252,"6,19999980926514"
23,1026,1989,"1,44400000572205","1179,30004882812","5,19999980926514",252,"6,19999980926514"
87,1620,1989,"1,51699995994568","1057,09997558594","5,59999990463257",492,"5,5"
87,1620,1989,"1,55900001525879","1057,09997558594","5,59999990463257",492,"5,5"
87,1620,1989,"1,5440000295639","1057,09997558594","5,59999990463257",492,"5,5"
87,1620,1989,"1,52100002765656","1057,09997558594","5,59999990463257",492,"5,5"
30,7066,1989,"0,736999988555908","547,299987792969","7,69999980926514",590,"4,30000019073486"
30,7066,1989,"0,745999991893768","547,299987792969","7,69999980926514",590,"4,30000019073486"
23,1028,1989,"1,63100004196167","1166,90002441406","5,30000019073486",440,"5,59999990463257"
23,1028,1989,"1,62000000476837","1166,90002441406","5,30000019073486",440,"5,59999990463257"
23,1028,1989,"1,64900004863739","1166,90002441406","5,30000019073486",440,"5,59999990463257"
23,1028,1989,"1,59500002861023","1166,90002441406","5,30000019073486",440,"5,59999990463257"
23,1028,1989,"1,62999999523163","1166,90002441406","5,30000019073486",440,"4,90000009536743"
23,1001,1989,"1,88100004196167","1111,30004882813","4,80000019073486",490,"5,09999990463257"
23,1001,1989,"1,94599997997284","1111,30004882813","4,80000019073486",490,"5,09999990463257"
87,1680,1989,"1,30499994754791","807,5","6,59999990463257",760,"7,30000019073486"
42,1597,1989,"1,69099998474121","855,299987792969","7,30000019073486",84,"7,5"
42,1597,1989,"1,68499994277954","855,299987792969","7,30000019073486",84,"7,5"
42,1597,1989,"1,68099999427795","855,299987792969","7,30000019073486",84,"7,5"
18,2009,1989,"1,50499999523163","1212,69995117188","9,89999961853027",450,"7,19999980926514"
18,1037,1989,"1,79999995231628",1346,13,207,"6,5"
18,1037,1989,"1,85199999809265",1346,13,207,"6,5"
18,1037,1989,"1,80599999427795",1346,13,207,"6,5"
18,1037,1989,"1,81400001049042",1346,13,207,"6,5"
42,1597,1989,"1,69400000572205","855,299987792969","7,30000019073486",84,"7,5"
18,1037,1989,"1,84399998188019",1346,13,207,"6,5"
42,1618,1989,"1,65900003910065","1220,40002441406","9,30000019073486",91,"2,40000009536743"
42,1618,1989,"1,73000001907349","1220,40002441406","9,30000019073486",91,"2,40000009536743"
42,1618,1989,"1,65799999237061","1220,40002441406","9,30000019073486",91,"2,40000009536743"
42,1618,1989,"1,66299998760223","1220,40002441406","9,30000019073486",91,"2,40000009536743"
87,1806,1989,"0,901000022888184","807,099975585938","6,5",760,"8,19999980926514"
87,1806,1989,"0,874000012874603","807,099975585938","6,5",760,"8,19999980926514"
87,1806,1989,"0,953999996185303","807,099975585938","6,5",760,"8,19999980926514"
87,1806,1989,"0,879000008106232","807,099975585938","6,5",760,"8,19999980926514"
42,1618,1989,"1,69099998474121","1220,40002441406","9,30000019073486",91,"2,40000009536743"
18,2009,1989,"1,53400003910065","1212,69995117188","9,89999961853027",450,"7,19999980926514"
18,2009,1989,"1,51699995994568","1212,69995117188","9,89999961853027",450,"7,19999980926514"
18,2009,1989,"1,53999996185303","1212,69995117188","9,89999961853027",450,"7,19999980926514"
18,1037,1989,"1,79999995231628",1346,13,207,"7,19999980926514"
18,1037,1989,"1,85199999809265",1346,13,207,"7,19999980926514"
18,1037,1989,"1,80599999427795",1346,13,207,"7,19999980926514"
18,1037,1989,"1,81400001049042",1346,13,207,"7,19999980926514"
18,1037,1989,"1,84399998188019",1346,13,207,"7,19999980926514"
41,2002,1989,"1,24899995326996","701,400024414063","11,3999996185303",315,"6,19999980926514"
41,2002,1989,"1,30499994754791","701,400024414063","11,3999996185303",315,"6,19999980926514"
41,2002,1989,"1,32700002193451","701,400024414063","11,3999996185303",315,"6,19999980926514"
41,2002,1989,"1,31400001049042","701,400024414063","11,3999996185303",315,"6,19999980926514"
87,1620,1989,"1,51699995994568","1057,09997558594","5,59999990463257",492,"6,09999990463257"
42,1597,1989,"1,69400000572205","855,299987792969","7,30000019073486",84,"5,19999980926514"
42,1597,1989,"1,69099998474121","855,299987792969","7,30000019073486",84,"5,19999980926514"
42,1597,1989,"1,68499994277954","855,299987792969","7,30000019073486",84,"5,19999980926514"
42,1597,1989,"1,68099999427795","855,299987792969","7,30000019073486",84,"5,19999980926514"
87,1620,1989,"1,55900001525879","1057,09997558594","5,59999990463257",492,"6,09999990463257"
87,1620,1989,"1,5440000295639","1057,09997558594","5,59999990463257",492,"6,09999990463257"
87,1620,1989,"1,52100002765656","1057,09997558594","5,59999990463257",492,"6,09999990463257"
87,1620,1989,"1,50499999523163","1057,09997558594","5,59999990463257",492,"6,09999990463257"
18,2009,1989,"1,53199994564056","1212,69995117188","9,89999961853027",450,"7,19999980926514"
42,1618,1989,"1,69099998474121","1220,40002441406","9,30000019073486",91,"4,80000019073486"
42,1618,1989,"1,65900003910065","1220,40002441406","9,30000019073486",91,"4,80000019073486"
42,1618,1989,"1,73000001907349","1220,40002441406","9,30000019073486",91,"4,80000019073486"
42,1618,1989,"1,65799999237061","1220,40002441406","9,30000019073486",91,"4,80000019073486"
18,2008,1989,"1,77699995040894","914,799987792969",9,953,"8,39999961853027"
18,2008,1989,"1,85300004482269","914,799987792969",9,953,"7,80000019073486"
18,2008,1989,"1,84200000762939","914,799987792969",9,953,"7,80000019073486"
18,2008,1989,"1,82599997520447","914,799987792969",9,953,"7,80000019073486"
42,1599,1989,"1,35899996757507","1103,59997558594","6,80000019073486",165,"7,19999980926514"
42,1599,1989,"1,37100005149841","1103,59997558594","6,80000019073486",165,"7,19999980926514"
42,1599,1989,"1,36899995803833","1103,59997558594","6,80000019073486",165,"7,19999980926514"
42,1599,1989,"1,36099994182587","1103,59997558594","6,80000019073486",165,"7,19999980926514"
42,1599,1989,"1,37800002098084","1103,59997558594","6,80000019073486",165,"7,19999980926514"
18,2008,1989,"1,80099999904633","914,799987792969",9,953,"7,80000019073486"
18,2008,1989,"1,77699995040894","914,799987792969",9,953,"7,80000019073486"
87,1680,1989,"1,31599998474121","807,5","6,59999990463257",760,"7,30000019073486"
87,1680,1989,"1,27400004863739","807,5","6,59999990463257",760,"7,30000019073486"
87,1680,1989,"1,29700005054474","807,5","6,59999990463257",760,"7,30000019073486"
18,2008,1989,"1,85300004482269","914,799987792969",9,953,"7,09999990463257"
18,2008,1989,"1,84200000762939","914,799987792969",9,953,"7,09999990463257"
18,2008,1989,"1,82599997520447","914,799987792969",9,953,"7,09999990463257"
18,2008,1989,"1,80099999904633","914,799987792969",9,953,"7,09999990463257"
